player_faceit_id,avg_kills,avg_deaths,avg_assists,avg_damage,headshots,avg_kd_ratio,avg_kr_ratio,avg_mvps,avg_mk_2k,avg_3k,avg_4k,avg_5k,flash_thrown,avg_useful_flash,avg_flash_duration,avg_he_thrown,avg_useful_he,avg_he_damage,avg_kast,avg_hltv,avg_first_blood,avg_first_death,avg_bomb_planted,avg_bomb_defused,avg_bomb_actions_total,matches_amount,elo
000c0496-5ea7-4117-9332-3c1b0e43514e,15.66,19.3,3.88,70.9621351657612,40.88,0.8658000000000001,0.6312000000000001,1.9,2.62,0.6,0.28,0,15.08,7.9,27.44252089026,9.16,1.82,46.86,78.28666522554919,0.8650605501121557,1.9,3.06,1.66,0.14,1.8,50,433
0043fb55-8035-4004-b8df-faeedfad4a7c,18.8979591836734694,19.5714285714285714,5.5918367346938776,72.24829255373221,41.7142857142857143,1.0277551020408167,0.6718367346938776,2.836734693877551,3.6530612244897958,0.9183673469387755,0.16326530612244897,0,19.53061224489796,14.020408163265307,73.29018846791837,8.36734693877551,2.673469387755102,91.08163265306122,78.26977456208047,0.972991669365076,2.6122448979591835,2.4081632653061225,1.7346938775510204,0.46938775510204081633,2.2040816326530612,50,1737
007f0b55-2d64-47c0-a0fb-2366088cedc3,11.8333333333333333,20,4.4166666666666667,60.92005812917824,37.75,0.5916666666666667,0.47083333333333327,0.9166666666666666,1.8333333333333333,0.16666666666666666,0.08333333333333333,0,7.666666666666667,5.333333333333333,20.57911837633333,4.916666666666667,1.6666666666666667,50.416666666666664,73.17439938134525,0.6134328994516779,0.9166666666666666,1.8333333333333333,1.6666666666666667,0.08333333333333333333,1.75,50,1053
00cf2228-ea1c-4815-8ff2-f6ef67fcd31b,18.8666666666666667,19.8666666666666667,4.2666666666666667,78.21374991991185,46.4666666666666667,0.9693333333333333,0.7146666666666667,2.6666666666666665,3.2,1.4,0.13333333333333333,0,11.666666666666666,7.066666666666666,28.870915943466667,5.533333333333333,1,33.666666666666664,78.45892321904316,0.9789162424698812,3,2.8666666666666667,2.2666666666666667,0.26666666666666666667,2.5333333333333333,15,936
0101f330-d155-4e94-b31d-38ed5ca2fb1c,13.0731707317073171,20.8292682926829268,3.7317073170731707,65.33855597563866,39.4390243902439024,0.6397560975609755,0.5121951219512193,1.3658536585365855,2.292682926829268,0.43902439024390244,0.04878048780487805,0,0.7073170731707317,0.36585365853658536,0.984089996292683,1.7073170731707317,0.43902439024390244,10.121951219512194,76.42075732482726,0.6483923393586235,2.8292682926829267,4.219512195121951,0.53658536585365853659,0.07317073170731707317,0.60975609756097560976,50,844
01b3e2b9-b6d4-4f1d-b04e-1da258582123,20.8297872340425532,19.0212765957446809,5.2340425531914894,84.54473249810647,33.851063829787234,1.1591489361702128,0.8006382978723402,3.4680851063829787,3.595744680851064,1.2765957446808511,0.3617021276595745,0,10.851063829787234,6.808510638297872,33.474118422212776,9.446808510638299,3.702127659574468,121.93617021276596,82.63671845005878,1.0970671009373696,2.0425531914893615,2.127659574468085,0.80851063829787234043,0.27659574468085106383,1.0851063829787234,47,1179
01d239ad-19d9-4b8a-839a-329744711ab0,17.1020408163265306,16.8571428571428571,4.0612244897959184,74.82085600277415,30.7551020408163265,1.179183673469388,0.6959183673469388,2,3.0408163265306123,0.8367346938775511,0.16326530612244897,0,7.142857142857143,4.816326530612245,22.440551946612242,8.816326530612244,2.0816326530612246,63.326530612244895,81.36079004720976,1.0042871065551957,2.6122448979591835,2.122448979591837,0.9183673469387755102,0.32653061224489795918,1.2448979591836735,50,927
01ecd5ab-c47f-4cc9-8b7a-4c8f7ce61328,17.12,19.42,3.78,71.44689329980909,26.84,0.8832,0.6564,2.02,3.08,0.74,0.22,0.04,6.44,4.66,20.92696527336,4.06,1.1,30.02,79.5965639672635,0.9073214154135791,2.72,2.66,1.06,0.3,1.36,50,687
03013cc3-6638-4492-81da-ef3c6b6e165a,10,22.5,4.5,62.05668016194332,41.5,0.44,0.39,0.5,1.5,0.5,0,0,0,0,0,1,0.5,25.5,70.04048582995952,0.46957861925098726,1,3.5,0.5,0,0.5,2,999
030331c6-c004-4f29-a55e-90674d9406eb,21.2424242424242424,17.4848484848484848,4.1515151515151515,92.88145130643926,41.9393939393939394,1.343030303030303,0.8757575757575757,3.4545454545454546,3.6666666666666665,1.4545454545454546,0.36363636363636365,0.06060606060606061,12.151515151515152,8.151515151515152,35.22701201927273,0.8787878787878788,0.30303030303030304,7.181818181818182,81.83583890621281,1.225006413270299,2.303030303030303,2.303030303030303,0.81818181818181818182,0.42424242424242424242,1.2424242424242424,33,1086
033486bb-3db5-45bd-8771-8ca2c765b20d,23.2857142857142857,20.1428571428571429,4.8571428571428571,94.81654291007021,28.7142857142857143,1.237142857142857,0.857142857142857,4.142857142857143,3.4285714285714284,1.2857142857142858,0.5714285714285714,0.14285714285714285,7.142857142857143,3.5714285714285716,15.324402224,10.142857142857142,2.142857142857143,42.714285714285715,83.14143244185742,1.1823479101515648,3.4285714285714284,2.4285714285714284,2.8571428571428571,0.42857142857142857143,3.2857142857142857,23,859
0347eeee-d916-4879-acad-8cc9dd18868c,17.36,18.68,3.82,75.98991077508146,40.08,1.0885999999999998,0.6794,2.54,3.16,0.98,0.06,0.06,11.3,6.44,24.444343868800004,9.08,1.98,59.26,77.99628452876281,0.9510926345386318,1.9,2.26,2,0.26,2.26,50,1153
03ad6548-6606-4adc-8976-0c8ed74b5c7b,19.2340425531914894,19.148936170212766,4.8723404255319149,75.94107650732425,48.3829787234042553,1.0638297872340423,0.6972340425531914,2.9574468085106385,3.2127659574468086,1.2765957446808511,0.19148936170212766,0.0851063829787234,17.638297872340427,10.404255319148936,52.20371616238298,4.9787234042553195,1.3404255319148937,47.680851063829785,79.87468353034261,1.0246737336930625,2.6382978723404253,2.893617021276596,1.2978723404255319,0.42553191489361702128,1.7234042553191489,50,1790
03b1dc36-6c7b-4608-a833-7d27c1ce7caa,23.8333333333333333,17.9166666666666667,4.2222222222222222,100.14246798134322,60.8611111111111111,1.4466666666666663,0.941111111111111,3.9444444444444446,4.194444444444445,1.5833333333333333,0.5555555555555556,0,14.222222222222221,8.944444444444445,46.35047628122221,6.583333333333333,2.3055555555555554,67.75,85.14392013658993,1.3119580785000788,3.3055555555555554,2.0555555555555554,0.61111111111111111111,0.41666666666666666667,1.0277777777777778,36,1234
